AlfaNumerico,AlfaNumerico,Fecha,Hora,AlfaNumerico,AlfaNumerico,Correo Electrónico,Telefóno,Telefóno,Telefóno,AlfaNumerico,Estatus
MP00003146,MP00003146,2023-02-21,00:20:44,PL007,SIC0102116,x@x.com,9999123456,9999123451,9999123452,,1
MP00003147,MP00003147,2023-02-21,00:20:44,PL007,SIC0041167,x@x.com,9999123456,9999123451,9999123452,,1
MP00003148,MP00003148,2023-02-21,00:20:44,PL007,SIC0084437,x@x.com,9999123456,9999123451,9999123452,,1
MP00003149,MP00003149,2023-02-21,00:20:44,PL007,SIC0025055,x@x.com,9999123456,9999123451,9999123452,,1
MP00003150,MP00003150,2023-02-21,00:20:44,PL007,SIC0092164,x@x.com,9999123456,9999123451,9999123452,,1
MP00003151,MP00003151,2023-02-21,00:20:44,PL007,SIC0043479,x@x.com,9999123456,9999123451,9999123452,,1
MP00003152,MP00003152,2023-02-21,00:20:44,PL007,SIC0102061,x@x.com,9999123456,9999123451,9999123452,,1
MP00003153,MP00003153,2023-02-21,00:20:44,PL007,SIC0027431,x@x.com,9999123456,9999123451,9999123452,,1
MP00003154,MP00003154,2023-02-21,00:20:44,PL007,SIC0013601,x@x.com,9999123456,9999123451,9999123452,,1
MP00003155,MP00003155,2023-02-21,00:20:44,PL007,SIC0026933,x@x.com,9999123456,9999123451,9999123452,,1
MP00003156,MP00003156,2023-02-21,00:20:44,PL007,SIC0023616,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003157,MP00003157,2023-02-21,00:20:44,PL007,SIC0042089,x@x.com,9999123456,9999123451,9999123452,,1
MP00003158,MP00003158,2023-02-21,00:20:44,PL007,SIC0051024,x@x.com,9999123456,9999123451,9999123452,,1
MP00003159,MP00003159,2023-02-21,00:20:44,PL007,SIC0011143,x@x.com,9999123456,9999123451,9999123452,,1
MP00003160,MP00003160,2023-02-21,00:20:44,PL007,SIC0082550,x@x.com,9999123456,9999123451,9999123452,,1
MP00003161,MP00003161,2023-02-21,00:20:44,PL007,SIC0113683,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003162,MP00003162,2023-02-21,00:20:44,PL007,SIC0113066,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003163,MP00003163,2023-02-21,00:20:44,PL007,SIC0078307,x@x.com,9999123456,9999123451,9999123452,,1
MP00003164,MP00003164,2023-02-21,00:20:44,PL007,SIC0073435,x@x.com,9999123456,9999123451,9999123452,,1
MP00003165,MP00003165,2023-02-21,00:20:44,PL007,SIC0110229,x@x.com,9999123456,9999123451,9999123452,,1
MP00003166,MP00003166,2023-02-21,00:20:44,PL007,SIC0058110,x@x.com,9999123456,9999123451,9999123452,,1
MP00003167,MP00003167,2023-02-21,00:20:44,PL007,SIC0056118,x@x.com,9999123456,9999123451,9999123452,,1
MP00003168,MP00003168,2023-02-21,00:20:44,PL007,SIC0023558,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003169,MP00003169,2023-02-21,00:20:44,PL007,SIC0078662,x@x.com,9999123456,9999123451,9999123452,,1
MP00003170,MP00003170,2023-02-21,00:20:44,PL007,SIC0107514,x@x.com,9999123456,9999123451,9999123452,,1
MP00003171,MP00003171,2023-02-21,00:20:44,PL007,SIC0059080,x@x.com,9999123456,9999123451,9999123452,,1
MP00003172,MP00003172,2023-02-21,00:20:44,PL007,SIC0064752,x@x.com,9999123456,9999123451,9999123452,,1
MP00003173,MP00003173,2023-02-21,00:20:44,PL007,SIC0095386,x@x.com,9999123456,9999123451,9999123452,,1
MP00003174,MP00003174,2023-02-21,00:20:44,PL007,SIC0051854,x@x.com,9999123456,9999123451,9999123452,,1
MP00003175,MP00003175,2023-02-21,00:20:44,PL007,SIC0018189,x@x.com,9999123456,9999123451,9999123452,,1
MP00003176,MP00003176,2023-02-21,00:20:44,PL007,SIC0060367,x@x.com,9999123456,9999123451,9999123452,,1
MP00003177,MP00003177,2023-02-21,00:20:44,PL007,SIC0035056,x@x.com,9999123456,9999123451,9999123452,,1
MP00003178,MP00003178,2023-02-21,00:20:44,PL007,SIC0109771,x@x.com,9999123456,9999123451,9999123452,,1
MP00003179,MP00003179,2023-02-21,00:20:44,PL007,SIC0097846,x@x.com,9999123456,9999123451,9999123452,,1
MP00003180,MP00003180,2023-02-21,00:20:44,PL007,SIC0041438,x@x.com,9999123456,9999123451,9999123452,,1
MP00003181,MP00003181,2023-02-21,00:20:44,PL007,SIC0016915,x@x.com,9999123456,9999123451,9999123452,,1
MP00003183,MP00003183,2023-02-21,00:20:44,PL007,SIC0092716,x@x.com,9999123456,9999123451,9999123452,,1
MP00003184,MP00003184,2023-02-21,00:20:44,PL007,SIC0093773,x@x.com,9999123456,9999123451,9999123452,,1
MP00003185,MP00003185,2023-02-21,00:20:44,PL007,SIC0010211,x@x.com,9999123456,9999123451,9999123452,,1
MP00003186,MP00003186,2023-02-21,00:20:44,PL007,SIC0055687,x@x.com,9999123456,9999123451,9999123452,,1
MP00003187,MP00003187,2023-02-21,00:20:44,PL007,SIC0078751,x@x.com,9999123456,9999123451,9999123452,,1
MP00003188,MP00003188,2023-02-21,00:20:44,PL007,SIC0037016,x@x.com,9999123456,9999123451,9999123452,,1
MP00003189,MP00003189,2023-02-21,00:20:44,PL007,SIC0034681,x@x.com,9999123456,9999123451,9999123452,,1
MP00003190,MP00003190,2023-02-21,00:20:44,PL007,SIC0010192,x@x.com,9999123456,9999123451,9999123452,,1
MP00003191,MP00003191,2023-02-21,00:20:44,PL007,SIC0052242,x@x.com,9999123456,9999123451,9999123452,,1
MP00003192,MP00003192,2023-02-21,00:20:44,PL007,SIC0116710,x@x.com,9999123456,9999123451,9999123452,,1
MP00003193,MP00003193,2023-02-21,00:20:44,PL007,SIC0082609,x@x.com,9999123456,9999123451,9999123452,,1
MP00003194,MP00003194,2023-02-21,00:20:44,PL007,SIC0050567,x@x.com,9999123456,9999123451,9999123452,,1
MP00003195,MP00003195,2023-02-21,00:20:44,PL007,SIC0079024,x@x.com,9999123456,9999123451,9999123452,,1
MP00003196,MP00003196,2023-02-21,00:20:44,PL007,SIC0011645,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003197,MP00003197,2023-02-21,00:20:44,PL007,SIC0022971,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003198,MP00003198,2023-02-21,00:20:44,PL007,SIC0106685,x@x.com,9999123456,9999123451,9999123452,,1
MP00003199,MP00003199,2023-02-21,00:20:44,PL007,SIC0047046,x@x.com,9999123456,9999123451,9999123452,,1
MP00003200,MP00003200,2023-02-21,00:20:44,PL007,SIC0037612,x@x.com,9999123456,9999123451,9999123452,,1
MP00003201,MP00003201,2023-02-21,00:20:44,PL007,SIC0020730,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003202,MP00003202,2023-02-21,00:20:44,PL007,SIC0024504,x@x.com,9999123456,9999123451,9999123452,,1
MP00003203,MP00003203,2023-02-21,00:20:44,PL007,SIC0086329,x@x.com,9999123456,9999123451,9999123452,,1
MP00003204,MP00003204,2023-02-21,00:20:44,PL007,SIC0118351,x@x.com,9999123456,9999123451,9999123452,,1
MP00003205,MP00003205,2023-02-21,00:20:44,PL007,SIC0102214,x@x.com,9999123456,9999123451,9999123452,,1
MP00003206,MP00003206,2023-02-21,00:20:44,PL007,SIC0003232,x@x.com,9999123456,9999123451,9999123452,,1
MP00003208,MP00003208,2023-02-21,00:20:44,PL007,SIC0097097,x@x.com,9999123456,9999123451,9999123452,,1
MP00003209,MP00003209,2023-02-21,00:20:44,PL007,SIC0044376,x@x.com,9999123456,9999123451,9999123452,,1
MP00003210,MP00003210,2023-02-21,00:20:44,PL007,SIC0011538,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003211,MP00003211,2023-02-21,00:20:44,PL007,SIC0110360,x@x.com,9999123456,9999123451,9999123452,,1
MP00003212,MP00003212,2023-02-21,00:20:44,PL007,SIC0036420,x@x.com,9999123456,9999123451,9999123452,,1
MP00003213,MP00003213,2023-02-21,00:20:44,PL007,SIC0077793,x@x.com,9999123456,9999123451,9999123452,,1
MP00003214,MP00003214,2002-09-11,00:20:44,PL007,SIC0060700,x@x.com,9999123456,9999123451,9999123452,,1
MP00003215,MP00003215,2023-02-21,00:20:44,PL007,SIC0058603,x@x.com,9999123456,9999123451,9999123452,,1
MP00003216,MP00003216,2023-02-21,00:20:44,PL007,SIC0058906,x@x.com,9999123456,9999123451,9999123452,,1
MP00003217,MP00003217,2023-02-21,00:20:44,PL007,SIC0093281,x@x.com,9999123456,9999123451,9999123452,,1
MP00003218,MP00003218,2023-02-21,00:20:44,PL007,SIC0116931,x@x.com,9999123456,9999123451,9999123452,,1
MP00003219,MP00003219,2023-02-21,00:20:44,PL007,SIC0104938,x@x.com,9999123456,9999123451,9999123452,,1
MP00003220,MP00003220,2023-02-21,00:20:44,PL007,SIC0045787,x@x.com,9999123456,9999123451,9999123452,,1
MP00003222,MP00003222,2023-02-21,00:20:44,PL007,SIC0076365,x@x.com,9999123456,9999123451,9999123452,,1
MP00003223,MP00003223,2023-02-21,00:20:44,PL007,SIC0098469,x@x.com,9999123456,9999123451,9999123452,,1
MP00003224,MP00003224,2023-02-21,00:20:44,PL007,SIC0000562,x@x.com,9999123456,9999123451,9999123452,,1
MP00003225,MP00003225,2023-02-21,00:20:44,PL007,SIC0060855,x@x.com,9999123456,9999123451,9999123452,,1
MP00003226,MP00003226,2023-02-21,00:20:44,PL007,SIC0115250,x@x.com,9999123456,9999123451,9999123452,,1
MP00003227,MP00003227,2023-02-21,00:20:44,PL007,SIC0102768,x@x.com,9999123456,9999123451,9999123452,,1
MP00003228,MP00003228,2023-02-21,00:20:44,PL007,SIC0056407,x@x.com,9999123456,9999123451,9999123452,,1
MP00003229,MP00003229,2023-02-21,00:20:44,PL007,SIC0089413,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003230,MP00003230,2023-02-21,00:20:44,PL007,SIC0062278,x@x.com,9999123456,9999123451,9999123452,,1
MP00003231,MP00003231,2023-02-21,00:20:44,PL007,SIC0000590,x@x.com,9999123456,9999123451,9999123452,,1
MP00003232,MP00003232,2023-02-21,00:20:44,PL007,SIC0015117,x@x.com,9999123456,9999123451,9999123452,,1
MP00003233,MP00003233,2023-02-21,00:20:44,PL007,SIC0011653,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003234,MP00003234,2023-02-21,00:20:44,PL007,SIC0006556,x@x.com,9999123456,9999123451,9999123452,,1
MP00003235,MP00003235,2023-02-21,00:20:44,PL007,SIC0056288,x@x.com,9999123456,9999123451,9999123452,,1
MP00003236,MP00003236,2023-02-21,00:20:44,PL007,SIC0082179,x@x.com,9999123456,9999123451,9999123452,,1
MP00003237,MP00003237,2019-03-25,00:20:44,PL007,SIC0003229,x@x.com,9999123456,9999123451,9999123452,,1
MP00003238,MP00003238,2023-02-21,00:20:44,PL007,SIC0020395,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003239,MP00003239,2023-02-21,00:20:44,PL007,SIC0058273,x@x.com,9999123456,9999123451,9999123452,,1
MP00003240,MP00003240,2023-02-21,00:20:44,PL007,SIC0055838,x@x.com,9999123456,9999123451,9999123452,,1
MP00003241,MP00003241,2023-02-21,00:20:44,PL007,SIC0051880,x@x.com,9999123456,9999123451,9999123452,,1
MP00003242,MP00003242,2023-02-21,00:20:44,PL007,SIC0040989,x@x.com,9999123456,9999123451,9999123452,,1
MP00003243,MP00003243,2017-02-15,00:20:44,PL007,SIC0090918,x@x.com,9999123456,9999123451,9999123452,,1
MP00003244,MP00003244,2023-02-21,00:20:44,PL007,SIC0053576,x@x.com,9999123456,9999123451,9999123452,,1
MP00003245,MP00003245,2023-02-21,00:20:44,PL007,SIC0064357,x@x.com,9999123456,9999123451,9999123452,,1
MP00003246,MP00003246,2023-02-21,00:20:44,PL007,SIC0084038,x@x.com,9999123456,9999123451,9999123452,,1
MP00003247,MP00003247,2023-02-21,00:20:44,PL007,SIC0052528,x@x.com,9999123456,9999123451,9999123452,,1
MP00003248,MP00003248,2023-02-21,00:20:44,PL007,SIC0098616,x@x.com,9999123456,9999123451,9999123452,,1
MP00003249,MP00003249,2023-02-21,00:20:44,PL007,SIC0088610,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003250,MP00003250,2023-02-21,00:20:44,PL007,SIC0005514,x@x.com,9999123456,9999123451,9999123452,,1
MP00003251,MP00003251,2023-02-21,00:20:44,PL007,SIC0027005,x@x.com,9999123456,9999123451,9999123452,,1
MP00003252,MP00003252,2023-02-21,00:20:44,PL007,SIC0001253,x@x.com,9999123456,9999123451,9999123452,,1
MP00003253,MP00003253,2023-02-21,00:20:44,PL007,SIC0024692,x@x.com,9999123456,9999123451,9999123452,,1
MP00003254,MP00003254,2023-02-21,00:20:44,PL007,SIC0063960,x@x.com,9999123456,9999123451,9999123452,,1
MP00003255,MP00003255,2023-02-21,00:20:44,PL007,SIC0042294,x@x.com,9999123456,9999123451,9999123452,,1
MP00003256,MP00003256,2023-02-21,00:20:44,PL007,SIC0064475,x@x.com,9999123456,9999123451,9999123452,,1
MP00003257,MP00003257,2023-02-21,00:20:44,PL007,SIC0046910,x@x.com,9999123456,9999123451,9999123452,,1
MP00003258,MP00003258,2023-02-21,00:20:44,PL007,SIC0009065,x@x.com,9999123456,9999123451,9999123452,,1
MP00003259,MP00003259,2023-02-21,00:20:44,PL007,SIC0058239,x@x.com,9999123456,9999123451,9999123452,,1
MP00003260,MP00003260,2023-02-21,00:20:44,PL007,SIC0058524,x@x.com,9999123456,9999123451,9999123452,,1
MP00003261,MP00003261,2023-02-21,00:20:44,PL007,SIC0113097,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003262,MP00003262,2023-02-21,00:20:44,PL007,SIC0070038,x@x.com,9999123456,9999123451,9999123452,,1
MP00003263,MP00003263,2023-02-21,00:20:44,PL007,SIC0108256,x@x.com,9999123456,9999123451,9999123452,,1
MP00003264,MP00003264,2023-02-21,00:20:44,PL007,SIC0063064,x@x.com,9999123456,9999123451,9999123452,,1
MP00003265,MP00003265,2023-02-21,00:20:44,PL007,SIC0016697,x@x.com,9999123456,9999123451,9999123452,,1
MP00003266,MP00003266,2023-02-21,00:20:44,PL007,SIC0040163,x@x.com,9999123456,9999123451,9999123452,,1
MP00003268,MP00003268,2023-02-21,00:20:44,PL007,SIC0053336,x@x.com,9999123456,9999123451,9999123452,,1
MP00003269,MP00003269,2023-02-21,00:20:44,PL007,SIC0119896,x@x.com,9999123456,9999123451,9999123452,,1
MP00003270,MP00003270,2023-03-17,00:20:44,PL007,SIC0116125,x@x.com,9999123456,9999123451,9999123452,,1
MP00003271,MP00003271,2023-02-21,00:20:44,PL007,SIC0102510,x@x.com,9999123456,9999123451,9999123452,,1
MP00003272,MP00003272,2023-02-21,00:20:44,PL007,SIC0045117,x@x.com,9999123456,9999123451,9999123452,,1
MP00003273,MP00003273,2023-02-21,00:20:44,PL007,SIC0102638,x@x.com,9999123456,9999123451,9999123452,,1
MP00003274,MP00003274,2019-03-26,00:20:44,PL007,SIC0105879,x@x.com,9999123456,9999123451,9999123452,,1
MP00003275,MP00003275,2022-02-21,00:20:44,PL007,SIC0104545,x@x.com,9999123456,9999123451,9999123452,,1
MP00003276,MP00003276,2023-02-21,00:20:44,PL007,SIC0088218,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003277,MP00003277,2023-02-21,00:20:44,PL007,SIC0112055,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003278,MP00003278,2023-03-17,00:20:44,PL007,SIC0042798,x@x.com,9999123456,9999123451,9999123452,,1
MP00003279,MP00003279,2023-02-21,00:20:44,PL007,SIC0093062,x@x.com,9999123456,9999123451,9999123452,,1
MP00003280,MP00003280,2023-02-21,00:20:44,PL007,SIC0112845,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003281,MP00003281,2023-02-21,00:20:44,PL007,SIC0066003,x@x.com,9999123456,9999123451,9999123452,,1
MP00003282,MP00003282,2023-02-21,00:20:44,PL007,SIC0109445,x@x.com,9999123456,9999123451,9999123452,,1
MP00003283,MP00003283,2023-02-21,00:20:44,PL007,SIC0038532,x@x.com,9999123456,9999123451,9999123452,,1
MP00003284,MP00003284,2023-02-21,00:20:44,PL007,SIC0101185,x@x.com,9999123456,9999123451,9999123452,,1
MP00003285,MP00003285,2023-02-21,00:20:44,PL007,SIC0084486,x@x.com,9999123456,9999123451,9999123452,,1
MP00003286,MP00003286,2019-08-07,00:20:44,PL007,SIC0084480,x@x.com,9999123456,9999123451,9999123452,,1
MP00003287,MP00003287,2023-02-21,00:20:44,PL007,SIC0055154,x@x.com,9999123456,9999123451,9999123452,,1
MP00003288,MP00003288,2023-02-21,00:20:44,PL007,SIC0054390,x@x.com,9999123456,9999123451,9999123452,,1
MP00003289,MP00003289,2023-02-21,00:20:44,PL007,SIC0010921,x@x.com,9999123456,9999123451,9999123452,,1
MP00003290,MP00003290,2023-02-21,00:20:44,PL007,SIC0081871,x@x.com,9999123456,9999123451,9999123452,,1
MP00003291,MP00003291,2017-02-15,00:20:44,PL007,SIC0024727,x@x.com,9999123456,9999123451,9999123452,,1
MP00003292,MP00003292,2023-03-17,00:20:44,PL007,SIC0063717,x@x.com,9999123456,9999123451,9999123452,,1
MP00003293,MP00003293,2023-02-21,00:20:44,PL007,SIC0110907,x@x.com,9999123456,9999123451,9999123452,,1
MP00003294,MP00003294,2023-02-21,00:20:44,PL007,SIC0021180,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00003295,MP00003295,2023-02-21,00:20:44,PL007,SIC0034602,x@x.com,9999123456,9999123451,9999123452,,1
MP00003296,MP00003296,2023-02-21,00:20:44,PL007,SIC0109567,x@x.com,9999123456,9999123451,9999123452,,1
MP00003297,MP00003297,2023-02-21,00:20:44,PL007,SIC0069228,x@x.com,9999123456,9999123451,9999123452,,1
MP00003298,MP00003298,2023-02-21,00:20:44,PL007,SIC0014562,x@x.com,9999123456,9999123451,9999123452,,1
MP00003299,MP00003299,2023-02-21,00:20:44,PL007,SIC0054153,x@x.com,9999123456,9999123451,9999123452,,1
MP00003300,MP00003300,2023-02-21,00:20:44,PL007,SIC0092828,x@x.com,9999123456,9999123451,9999123452,,1
MP00003301,MP00003301,2023-02-21,00:20:44,PL007,SIC0030712,x@x.com,9999123456,9999123451,9999123452,,1
MP00003302,MP00003302,2023-02-21,00:20:44,PL007,SIC0001280,x@x.com,9999123456,9999123451,9999123452,,1
MP00003303,MP00003303,2023-02-21,00:20:44,PL007,SIC0059238,x@x.com,9999123456,9999123451,9999123452,,1
MP00003304,MP00003304,2023-02-21,00:20:44,PL007,SIC0060943,x@x.com,9999123456,9999123451,9999123452,,1
MP00003305,MP00003305,2023-02-21,00:20:44,PL007,SIC0057931,x@x.com,9999123456,9999123451,9999123452,,1
MP00003306,MP00003306,2023-02-21,00:20:44,PL007,SIC0050314,x@x.com,9999123456,9999123451,9999123452,,1
MP00003307,MP00003307,2023-02-21,00:20:44,PL007,SIC0051601,x@x.com,9999123456,9999123451,9999123452,,1
MP00003308,MP00003308,2023-02-21,00:20:44,PL007,SIC0043857,x@x.com,9999123456,9999123451,9999123452,,1
