AlfaNumerico,AlfaNumerico,Fecha,Hora,AlfaNumerico,AlfaNumerico,Correo Electrónico,Telefóno,Telefóno,Telefóno,AlfaNumerico,Estatus
MP00000089,MP00000089,2023-02-21,00:20:44,PL007,SIC0109581,x@x.com,9999123456,9999123451,9999123452,,1
MP00000090,MP00000090,2023-02-21,00:20:44,PL007,SIC0063381,x@x.com,9999123456,9999123451,9999123452,,1
MP00000091,MP00000091,2023-02-21,00:20:44,PL007,SIC0063271,x@x.com,9999123456,9999123451,9999123452,,1
MP00000092,MP00000092,2023-02-21,00:20:44,PL007,SIC0008866,x@x.com,9999123456,9999123451,9999123452,,1
MP00000093,MP00000093,2023-02-21,00:20:44,PL007,SIC0065234,x@x.com,9999123456,9999123451,9999123452,,1
MP00000094,MP00000094,2023-02-21,00:20:44,PL007,SIC0048614,x@x.com,9999123456,9999123451,9999123452,,1
MP00000095,MP00000095,2023-02-21,00:20:44,PL007,SIC0076482,x@x.com,9999123456,9999123451,9999123452,,1
MP00000096,MP00000096,2023-02-21,00:20:44,PL007,SIC0099896,x@x.com,9999123456,9999123451,9999123452,,1
MP00000097,MP00000097,2020-11-17,00:20:44,PL007,SIC0025007,x@x.com,9999123456,9999123451,9999123452,,1
MP00000098,MP00000098,2023-02-21,00:20:44,PL007,SIC0052595,x@x.com,9999123456,9999123451,9999123452,,1
MP00000099,MP00000099,2023-02-21,00:20:44,PL007,SIC0002929,x@x.com,9999123456,9999123451,9999123452,,1
MP00000100,MP00000100,2023-02-21,00:20:44,PL007,SIC0051701,x@x.com,9999123456,9999123451,9999123452,,1
MP00000101,MP00000101,2023-02-21,00:20:44,PL007,SIC0058139,x@x.com,9999123456,9999123451,9999123452,,1
MP00000102,MP00000102,2023-02-21,00:20:44,PL007,SIC0103504,x@x.com,9999123456,9999123451,9999123452,,1
MP00000103,MP00000103,2023-02-21,00:20:44,PL007,SIC0042528,x@x.com,9999123456,9999123451,9999123452,,1
MP00000104,MP00000104,2023-02-21,00:20:44,PL007,SIC0015943,x@x.com,9999123456,9999123451,9999123452,,1
MP00000105,MP00000105,2023-02-21,00:20:44,PL007,SIC0058556,x@x.com,9999123456,9999123451,9999123452,,1
MP00000106,MP00000106,2023-02-21,00:20:44,PL007,SIC0026466,x@x.com,9999123456,9999123451,9999123452,,1
MP00000107,MP00000107,2023-02-21,00:20:44,PL007,SIC0025344,x@x.com,9999123456,9999123451,9999123452,,1
MP00000108,MP00000108,2023-02-21,00:20:44,PL007,SIC0072337,x@x.com,9999123456,9999123451,9999123452,,1
MP00000109,MP00000109,2014-07-25,00:20:44,PL007,SIC0073766,x@x.com,9999123456,9999123451,9999123452,,1
MP00000110,MP00000110,2023-02-21,00:20:44,PL007,SIC0102856,x@x.com,9999123456,9999123451,9999123452,,1
MP00000111,MP00000111,2023-02-21,00:20:44,PL007,SIC0008068,x@x.com,9999123456,9999123451,9999123452,,1
MP00000112,MP00000112,2023-02-21,00:20:44,PL007,SIC0058295,x@x.com,9999123456,9999123451,9999123452,,1
MP00000113,MP00000113,2023-02-21,00:20:44,PL007,SIC0000302,x@x.com,9999123456,9999123451,9999123452,,1
MP00000114,MP00000114,2023-02-21,00:20:44,PL007,SIC0074150,x@x.com,9999123456,9999123451,9999123452,,1
MP00000115,MP00000115,2023-02-21,00:20:44,PL007,SIC0068270,x@x.com,9999123456,9999123451,9999123452,,1
MP00000116,MP00000116,2023-02-21,00:20:44,PL007,SIC0094476,x@x.com,9999123456,9999123451,9999123452,,1
MP00000117,MP00000117,2023-02-21,00:20:44,PL007,SIC0057466,x@x.com,9999123456,9999123451,9999123452,,1
MP00000118,MP00000118,2023-02-21,00:20:44,PL007,SIC0043080,x@x.com,9999123456,9999123451,9999123452,,1
MP00000119,MP00000119,2023-02-21,00:20:44,PL007,SIC0009662,x@x.com,9999123456,9999123451,9999123452,,1
MP00000120,MP00000120,2020-03-25,00:20:44,PL007,SIC0010463,x@x.com,9999123456,9999123451,9999123452,,1
MP00000121,MP00000121,2023-02-21,00:20:44,PL007,SIC0024487,x@x.com,9999123456,9999123451,9999123452,,1
MP00000122,MP00000122,2023-02-21,00:20:44,PL007,SIC0098449,x@x.com,9999123456,9999123451,9999123452,,1
MP00000123,MP00000123,2023-02-21,00:20:44,PL007,SIC0085264,x@x.com,9999123456,9999123451,9999123452,,1
MP00000124,MP00000124,2023-02-21,00:20:44,PL007,SIC0049330,x@x.com,9999123456,9999123451,9999123452,,1
MP00000125,MP00000125,2023-02-21,00:20:44,PL007,SIC0087661,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00000126,MP00000126,2023-02-21,00:20:44,PL007,SIC0109825,x@x.com,9999123456,9999123451,9999123452,,1
MP00000127,MP00000127,2023-02-21,00:20:44,PL007,SIC0037780,x@x.com,9999123456,9999123451,9999123452,,1
MP00000128,MP00000128,2023-02-21,00:20:44,PL007,SIC0058394,x@x.com,9999123456,9999123451,9999123452,,1
MP00000129,MP00000129,2023-02-21,00:20:44,PL007,SIC0002536,x@x.com,9999123456,9999123451,9999123452,,1
MP00000130,MP00000130,2023-02-21,00:20:44,PL007,SIC0101011,x@x.com,9999123456,9999123451,9999123452,,1
MP00000131,MP00000131,2023-02-21,00:20:44,PL007,SIC0070611,x@x.com,9999123456,9999123451,9999123452,,1
MP00000132,MP00000132,2023-02-21,00:20:44,PL007,SIC0112596,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00000133,MP00000133,2023-02-21,00:20:44,PL007,SIC0081703,x@x.com,9999123456,9999123451,9999123452,,1
MP00000134,MP00000134,2023-02-21,00:20:44,PL007,SIC0077801,x@x.com,9999123456,9999123451,9999123452,,1
MP00000135,MP00000135,2023-02-21,00:20:44,PL007,SIC0070874,x@x.com,9999123456,9999123451,9999123452,,1
MP00000136,MP00000136,2023-02-21,00:20:44,PL007,SIC0047287,x@x.com,9999123456,9999123451,9999123452,,1
MP00000137,MP00000137,2023-02-21,00:20:44,PL007,SIC0036133,x@x.com,9999123456,9999123451,9999123452,,1
MP00000138,MP00000138,2023-02-21,00:20:44,PL007,SIC0051439,x@x.com,9999123456,9999123451,9999123452,,1
MP00000139,MP00000139,2023-02-21,00:20:44,PL007,SIC0100211,x@x.com,9999123456,9999123451,9999123452,,1
MP00000140,MP00000140,2006-05-24,00:20:44,PL007,SIC0005772,x@x.com,9999123456,9999123451,9999123452,,1
MP00000141,MP00000141,2023-02-21,00:20:44,PL007,SIC0074720,x@x.com,9999123456,9999123451,9999123452,,1
MP00000142,MP00000142,2023-02-21,00:20:44,PL007,SIC0069512,x@x.com,9999123456,9999123451,9999123452,,1
MP00000143,MP00000143,2023-02-21,00:20:44,PL007,SIC0101380,x@x.com,9999123456,9999123451,9999123452,,1
MP00000144,MP00000144,2023-02-21,00:20:44,PL007,SIC0101278,x@x.com,9999123456,9999123451,9999123452,,1
MP00000145,MP00000145,2023-02-21,00:20:44,PL007,SIC0003130,x@x.com,9999123456,9999123451,9999123452,,1
MP00000146,MP00000146,2023-02-21,00:20:44,PL007,SIC0106678,x@x.com,9999123456,9999123451,9999123452,,1
MP00000147,MP00000147,2023-02-21,00:20:44,PL007,SIC0003981,x@x.com,9999123456,9999123451,9999123452,,1
MP00000148,MP00000148,2023-02-21,00:20:44,PL007,SIC0107281,x@x.com,9999123456,9999123451,9999123452,,1
MP00000149,MP00000149,2023-02-21,00:20:44,PL007,SIC0103560,x@x.com,9999123456,9999123451,9999123452,,1
MP00000150,MP00000150,2023-02-21,00:20:44,PL007,SIC0048939,x@x.com,9999123456,9999123451,9999123452,,1
MP00000151,MP00000151,2023-03-17,00:20:44,PL007,SIC0068864,x@x.com,9999123456,9999123451,9999123452,,1
MP00000152,MP00000152,2023-02-21,00:20:44,PL007,SIC0055229,x@x.com,9999123456,9999123451,9999123452,,1
MP00000153,MP00000153,2023-02-21,00:20:44,PL007,SIC0006776,x@x.com,9999123456,9999123451,9999123452,,1
MP00000154,MP00000154,2023-02-21,00:20:44,PL007,SIC0079183,x@x.com,9999123456,9999123451,9999123452,,1
MP00000155,MP00000155,2023-02-21,00:20:44,PL007,SIC0107361,x@x.com,9999123456,9999123451,9999123452,,1
MP00000156,MP00000156,2023-02-21,00:20:44,PL007,SIC0108658,x@x.com,9999123456,9999123451,9999123452,,1
MP00000157,MP00000157,2023-02-21,00:20:44,PL007,SIC0045001,x@x.com,9999123456,9999123451,9999123452,,1
MP00000158,MP00000158,2023-02-21,00:20:44,PL007,SIC0084374,x@x.com,9999123456,9999123451,9999123452,,1
MP00000159,MP00000159,2013-12-14,00:20:44,PL007,SIC0081162,x@x.com,9999123456,9999123451,9999123452,,1
MP00000160,MP00000160,2023-02-21,00:20:44,PL007,SIC0119566,x@x.com,9999123456,9999123451,9999123452,,1
MP00000161,MP00000161,2023-02-21,00:20:44,PL007,SIC0075098,x@x.com,9999123456,9999123451,9999123452,,1
MP00000162,MP00000162,2023-02-21,00:20:44,PL007,SIC0088613,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00000163,MP00000163,2023-02-21,00:20:44,PL007,SIC0003892,x@x.com,9999123456,9999123451,9999123452,,1
MP00000164,MP00000164,2023-02-21,00:20:44,PL007,SIC0095494,x@x.com,9999123456,9999123451,9999123452,,1
MP00000165,MP00000165,2023-02-21,00:20:44,PL007,SIC0077508,x@x.com,9999123456,9999123451,9999123452,,1
MP00000167,MP00000167,2023-02-21,00:20:44,PL007,SIC0010198,x@x.com,9999123456,9999123451,9999123452,,1
MP00000168,MP00000168,2023-02-21,00:20:44,PL007,SIC0070995,x@x.com,9999123456,9999123451,9999123452,,1
MP00000169,MP00000169,2023-02-21,00:20:44,PL007,SIC0039571,x@x.com,9999123456,9999123451,9999123452,,1
MP00000170,MP00000170,2019-03-25,00:20:44,PL007,SIC0104240,x@x.com,9999123456,9999123451,9999123452,SITIENE,1
MP00000171,MP00000171,2023-02-21,00:20:44,PL007,SIC0110504,x@x.com,9999123456,9999123451,9999123452,,1
MP00000172,MP00000172,2023-02-21,00:20:44,PL007,SIC0047044,x@x.com,9999123456,9999123451,9999123452,,1
MP00000173,MP00000173,2023-02-21,00:20:44,PL007,SIC0016886,x@x.com,9999123456,9999123451,9999123452,,1
MP00000174,MP00000174,2023-02-21,00:20:44,PL007,SIC0095332,x@x.com,9999123456,9999123451,9999123452,,1
MP00000175,MP00000175,2023-02-21,00:20:44,PL007,SIC0091891,x@x.com,9999123456,9999123451,9999123452,,1
MP00000176,MP00000176,2023-02-21,00:20:44,PL007,SIC0009135,x@x.com,9999123456,9999123451,9999123452,,1
MP00000177,MP00000177,2023-02-21,00:20:44,PL007,SIC0038511,x@x.com,9999123456,9999123451,9999123452,,1
MP00000178,MP00000178,2023-02-21,00:20:44,PL007,SIC0066717,x@x.com,9999123456,9999123451,9999123452,,1
MP00000179,MP00000179,2023-02-21,00:20:44,PL007,SIC0004830,x@x.com,9999123456,9999123451,9999123452,,1
MP00000180,MP00000180,2023-02-21,00:20:44,PL007,SIC0101489,x@x.com,9999123456,9999123451,9999123452,,1
MP00000181,MP00000181,2023-02-21,00:20:44,PL007,SIC0017518,x@x.com,9999123456,9999123451,9999123452,,1
MP00000182,MP00000182,2023-02-21,00:20:44,PL007,SIC0008144,x@x.com,9999123456,9999123451,9999123452,,1
MP00000183,MP00000183,2023-02-21,00:20:44,PL007,SIC0065537,x@x.com,9999123456,9999123451,9999123452,,1
MP00000184,MP00000184,2023-02-21,00:20:44,PL007,SIC0004251,x@x.com,9999123456,9999123451,9999123452,,1
MP00000185,MP00000185,2023-02-21,00:20:44,PL007,SIC0014118,x@x.com,9999123456,9999123451,9999123452,,1
MP00000186,MP00000186,2023-02-21,00:20:44,PL007,SIC0056381,x@x.com,9999123456,9999123451,9999123452,,1
MP00000187,MP00000187,2023-02-21,00:20:44,PL007,SIC0008607,x@x.com,9999123456,9999123451,9999123452,,1
MP00000188,MP00000188,2023-02-21,00:20:44,PL007,SIC0073134,x@x.com,9999123456,9999123451,9999123452,,1
MP00000189,MP00000189,2023-02-21,00:20:44,PL007,SIC0002413,x@x.com,9999123456,9999123451,9999123452,,1
MP00000190,MP00000190,2023-02-21,00:20:44,PL007,SIC0046360,x@x.com,9999123456,9999123451,9999123452,,1
MP00000191,MP00000191,2023-02-21,00:20:44,PL007,SIC0026781,x@x.com,9999123456,9999123451,9999123452,,1
MP00000192,MP00000192,2023-02-21,00:20:44,PL007,SIC0018196,x@x.com,9999123456,9999123451,9999123452,,1
MP00000193,MP00000193,2023-02-21,00:20:44,PL007,SIC0044265,x@x.com,9999123456,9999123451,9999123452,,1
MP00000195,MP00000195,2019-10-15,00:20:44,PL007,SIC0017653,x@x.com,9999123456,9999123451,9999123452,,1
MP00000196,MP00000196,2023-02-21,00:20:44,PL007,SIC0065502,x@x.com,9999123456,9999123451,9999123452,,1
MP00000197,MP00000197,2023-02-21,00:20:44,PL007,SIC0061313,x@x.com,9999123456,9999123451,9999123452,,1
MP00000198,MP00000198,2023-02-21,00:20:44,PL007,SIC0006991,x@x.com,9999123456,9999123451,9999123452,,1
MP00000199,MP00000199,2023-02-21,00:20:44,PL007,SIC0060380,x@x.com,9999123456,9999123451,9999123452,,1
MP00000200,MP00000200,2023-02-21,00:20:44,PL007,SIC0028974,x@x.com,9999123456,9999123451,9999123452,,1
MP00000201,MP00000201,2023-02-21,00:20:44,PL007,SIC0105316,x@x.com,9999123456,9999123451,9999123452,,1
MP00000202,MP00000202,2023-02-21,00:20:44,PL007,SIC0058565,x@x.com,9999123456,9999123451,9999123452,,1
MP00000203,MP00000203,2023-02-21,00:20:44,PL007,SIC0104925,x@x.com,9999123456,9999123451,9999123452,,1
MP00000204,MP00000204,2017-02-15,00:20:44,PL007,SIC0092518,x@x.com,9999123456,9999123451,9999123452,,1
MP00000205,MP00000205,2023-02-21,00:20:44,PL007,SIC0048021,x@x.com,9999123456,9999123451,9999123452,,1
MP00000206,MP00000206,2023-02-21,00:20:44,PL007,SIC0058951,x@x.com,9999123456,9999123451,9999123452,,1
MP00000207,MP00000207,2023-02-21,00:20:44,PL007,SIC0054353,x@x.com,9999123456,9999123451,9999123452,,1
MP00000208,MP00000208,2023-02-21,00:20:44,PL007,SIC0059945,x@x.com,9999123456,9999123451,9999123452,,1
MP00000210,MP00000210,2023-02-21,00:20:44,PL007,SIC0108662,x@x.com,9999123456,9999123451,9999123452,,1
MP00000211,MP00000211,2023-02-21,00:20:44,PL007,SIC0016014,x@x.com,9999123456,9999123451,9999123452,,1
MP00000212,MP00000212,2023-02-21,00:20:44,PL007,SIC0045521,x@x.com,9999123456,9999123451,9999123452,,1
MP00000213,MP00000213,2023-02-21,00:20:44,PL007,SIC0080110,x@x.com,9999123456,9999123451,9999123452,,1
MP00000214,MP00000214,2023-02-21,00:20:44,PL007,SIC0040639,x@x.com,9999123456,9999123451,9999123452,,1
MP00000215,MP00000215,2023-02-21,00:20:44,PL007,SIC0074375,x@x.com,9999123456,9999123451,9999123452,,1
MP00000216,MP00000216,2023-02-21,00:20:44,PL007,SIC0082896,x@x.com,9999123456,9999123451,9999123452,,1
MP00000217,MP00000217,2023-02-21,00:20:44,PL007,SIC0116766,x@x.com,9999123456,9999123451,9999123452,,1
MP00000218,MP00000218,2023-02-21,00:20:44,PL007,SIC0016720,x@x.com,9999123456,9999123451,9999123452,,1
MP00000219,MP00000219,2023-02-21,00:20:44,PL007,SIC0036269,x@x.com,9999123456,9999123451,9999123452,,1
MP00000221,MP00000221,2023-02-21,00:20:44,PL007,SIC0077815,x@x.com,9999123456,9999123451,9999123452,,1
MP00000222,MP00000222,2023-02-21,00:20:44,PL007,SIC0081567,x@x.com,9999123456,9999123451,9999123452,,1
MP00000223,MP00000223,2023-02-21,00:20:44,PL007,SIC0079908,x@x.com,9999123456,9999123451,9999123452,,1
MP00000224,MP00000224,2023-02-21,00:20:44,PL007,SIC0112359,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00000225,MP00000225,2023-02-21,00:20:44,PL007,SIC0111467,x@x.com,9999123456,9999123451,9999123452,,1
MP00000226,MP00000226,2023-02-21,00:20:44,PL007,SIC0044464,x@x.com,9999123456,9999123451,9999123452,,1
MP00000227,MP00000227,2023-02-21,00:20:44,PL007,SIC0085214,x@x.com,9999123456,9999123451,9999123452,,1
MP00000228,MP00000228,2023-02-21,00:20:44,PL007,SIC0023442,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00000229,MP00000229,2023-02-21,00:20:44,PL007,SIC0057037,x@x.com,9999123456,9999123451,9999123452,,1
MP00000230,MP00000230,2023-02-21,00:20:44,PL007,SIC0065661,x@x.com,9999123456,9999123451,9999123452,,1
MP00000231,MP00000231,2023-02-21,00:20:44,PL007,SIC0100187,x@x.com,9999123456,9999123451,9999123452,,1
MP00000232,MP00000232,2023-02-21,00:20:44,PL007,SIC0053897,x@x.com,9999123456,9999123451,9999123452,,1
MP00000233,MP00000233,2023-02-21,00:20:44,PL007,SIC0061533,x@x.com,9999123456,9999123451,9999123452,,1
MP00000234,MP00000234,2023-02-21,00:20:44,PL007,SIC0018847,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
