clave,folio,fecha,hora,clave_partido_legado,clave_ciudadano,correo_electronico,whatsapp,telefono,celular,obseravaciones,status
MP00018998,MP00018998,2023-09-07,13:58:27,PL011,MIL0432775,x@x.com,9999123456,9999123451,9999123452,1,1
MP00018999,MP00018999,2023-09-07,13:58:27,PL013,MIL0323199,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019000,MP00019000,2023-09-07,13:58:27,PL010,MIL0056346,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019001,MP00019001,2023-09-07,13:58:27,PL008,MIL0468396,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019002,MP00019002,2023-09-07,13:58:27,PL006,MIL0274344,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019003,MP00019003,2023-09-07,13:58:27,PL004,MIL0268195,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019004,MP00019004,2023-09-07,13:58:27,PL009,MIL0580541,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019005,MP00019005,2023-09-07,13:58:27,PL012,MIL0491202,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019006,MP00019006,2023-09-07,13:58:27,PL006,MIL0186808,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019007,MP00019007,2023-09-07,13:58:27,PL003,MIL0368380,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019008,MP00019008,2023-09-07,13:58:27,PL003,MIL0192791,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019009,MP00019009,2023-09-07,13:58:27,PL008,MIL0392142,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019010,MP00019010,2023-09-07,13:58:27,PL008,MIL0228255,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019011,MP00019011,2023-09-07,13:58:27,PL011,MIL0109546,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019012,MP00019012,2023-09-07,13:58:27,PL010,MIL0425281,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019013,MP00019013,2023-09-07,13:58:27,PL004,MIL0237160,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019014,MP00019014,2023-09-07,13:58:27,PL002,MIL0400326,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019015,MP00019015,2023-09-07,13:58:27,PL006,MIL0127664,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019016,MP00019016,2023-09-07,13:58:27,PL009,MIL0123354,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019017,MP00019017,2023-09-07,13:58:27,PL013,MIL0524258,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019018,MP00019018,2023-09-07,13:58:27,PL009,MIL0230064,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019019,MP00019019,2023-09-07,13:58:27,PL005,MIL0195526,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019020,MP00019020,2023-09-07,13:58:27,PL003,MIL0007964,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019021,MP00019021,2023-09-07,13:58:27,PL001,MIL0522994,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019022,MP00019022,2023-09-07,13:58:27,PL010,MIL0163603,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019023,MP00019023,2023-09-07,13:58:27,PL012,MIL0216065,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019024,MP00019024,2023-09-07,13:58:27,PL002,MIL0008430,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019025,MP00019025,2023-09-07,13:58:27,PL003,MIL0251618,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019026,MP00019026,2023-09-07,13:58:27,PL002,MIL0155216,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019027,MP00019027,2023-09-07,13:58:27,PL006,MIL0404970,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019028,MP00019028,2023-09-07,13:58:27,PL001,MIL0004838,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019029,MP00019029,2023-09-07,13:58:27,PL010,MIL0513851,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019030,MP00019030,2023-09-07,13:58:27,PL009,MIL0081170,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019031,MP00019031,2023-09-07,13:58:27,PL006,MIL0201669,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019032,MP00019032,2023-09-07,13:58:27,PL002,MIL0144177,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019033,MP00019033,2023-09-07,13:58:27,PL007,MIL0524536,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019034,MP00019034,2023-09-07,13:58:27,PL011,MIL0253578,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019035,MP00019035,2023-09-07,13:58:27,PL002,MIL0278231,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019036,MP00019036,2023-09-07,13:58:27,PL010,MIL0158976,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019037,MP00019037,2023-09-07,13:58:27,PL010,MIL0057930,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019038,MP00019038,2023-09-07,13:58:27,PL007,MIL0284026,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019039,MP00019039,2023-09-07,13:58:27,PL005,MIL0261015,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019040,MP00019040,2023-09-07,13:58:27,PL008,MIL0116165,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019041,MP00019041,2023-09-07,13:58:27,PL002,MIL0218287,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019042,MP00019042,2023-09-07,13:58:27,PL004,MIL0509156,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019043,MP00019043,2023-09-07,13:58:27,PL007,MIL0300161,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019044,MP00019044,2023-09-07,13:58:27,PL001,MIL0273502,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019045,MP00019045,2023-09-07,13:58:27,PL004,MIL0257191,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019046,MP00019046,2023-09-07,13:58:27,PL012,MIL0539711,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019047,MP00019047,2023-09-07,13:58:27,PL012,MIL0212918,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019048,MP00019048,2023-09-07,13:58:27,PL004,MIL0254575,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019049,MP00019049,2023-09-07,13:58:27,PL012,MIL0116914,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019050,MP00019050,2023-09-07,13:58:27,PL008,MIL0258869,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019051,MP00019051,2023-09-07,13:58:27,PL006,MIL0101775,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019052,MP00019052,2023-09-07,13:58:27,PL004,MIL0533483,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019053,MP00019053,2023-09-07,13:58:27,PL005,MIL0186886,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019054,MP00019054,2023-09-07,13:58:27,PL001,MIL0313924,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019055,MP00019055,2023-09-07,13:58:27,PL007,MIL0302521,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019056,MP00019056,2023-09-07,13:58:27,PL008,MIL0535671,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019057,MP00019057,2023-09-07,13:58:27,PL007,MIL0189753,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019058,MP00019058,2023-09-07,13:58:27,PL009,MIL0527689,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019059,MP00019059,2023-09-07,13:58:27,PL007,MIL0566687,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019060,MP00019060,2023-09-07,13:58:27,PL011,MIL0028253,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019061,MP00019061,2023-09-07,13:58:27,PL005,MIL0445505,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019062,MP00019062,2023-09-07,13:58:27,PL007,MIL0018663,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019063,MP00019063,2023-09-07,13:58:27,PL007,MIL0038273,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019064,MP00019064,2023-09-07,13:58:27,PL001,MIL0380827,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019065,MP00019065,2023-09-07,13:58:27,PL001,MIL0366234,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019066,MP00019066,2023-09-07,13:58:27,PL008,MIL0514198,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019067,MP00019067,2023-09-07,13:58:27,PL007,MIL0513340,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019068,MP00019068,2023-09-07,13:58:27,PL008,MIL0033837,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019069,MP00019069,2023-09-07,13:58:27,PL004,MIL0082284,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019070,MP00019070,2023-09-07,13:58:27,PL011,MIL0291702,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019071,MP00019071,2023-09-07,13:58:27,PL001,MIL0439281,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019072,MP00019072,2023-09-07,13:58:27,PL003,MIL0543672,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019073,MP00019073,2023-09-07,13:58:27,PL013,MIL0154337,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019074,MP00019074,2023-09-07,13:58:27,PL003,MIL0163160,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019075,MP00019075,2023-09-07,13:58:27,PL001,MIL0442780,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019076,MP00019076,2023-09-07,13:58:27,PL001,MIL0285225,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019077,MP00019077,2023-09-07,13:58:27,PL001,MIL0500277,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019078,MP00019078,2023-09-07,13:58:27,PL013,MIL0381598,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019079,MP00019079,2023-09-07,13:58:27,PL012,MIL0223756,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019080,MP00019080,2023-09-07,13:58:27,PL012,MIL0383158,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019081,MP00019081,2023-09-07,13:58:27,PL008,MIL0060708,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019082,MP00019082,2023-09-07,13:58:27,PL012,MIL0379908,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019083,MP00019083,2023-09-07,13:58:27,PL011,MIL0151680,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019084,MP00019084,2023-09-07,13:58:27,PL013,MIL0161321,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019085,MP00019085,2023-09-07,13:58:27,PL003,MIL0070019,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019086,MP00019086,2023-09-07,13:58:27,PL001,MIL0553300,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019087,MP00019087,2023-09-07,13:58:27,PL002,MIL0127203,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019088,MP00019088,2023-09-07,13:58:27,PL008,MIL0498023,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019089,MP00019089,2023-09-07,13:58:27,PL010,MIL0370905,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019090,MP00019090,2023-09-07,13:58:27,PL005,MIL0116377,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019091,MP00019091,2023-09-07,13:58:27,PL007,MIL0078672,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019092,MP00019092,2023-09-07,13:58:27,PL011,MIL0365438,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019093,MP00019093,2023-09-07,13:58:27,PL004,MIL0366071,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019094,MP00019094,2023-09-07,13:58:27,PL005,MIL0468981,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019095,MP00019095,2023-09-07,13:58:27,PL009,MIL0506860,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019096,MP00019096,2023-09-07,13:58:27,PL013,MIL0251144,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019097,MP00019097,2023-09-07,13:58:27,PL008,MIL0169387,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019098,MP00019098,2023-09-07,13:58:27,PL011,MIL0440109,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019099,MP00019099,2023-09-07,13:58:27,PL011,MIL0051214,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019100,MP00019100,2023-09-07,13:58:27,PL013,MIL0123251,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019101,MP00019101,2023-09-07,13:58:27,PL002,MIL0411197,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019102,MP00019102,2023-09-07,13:58:27,PL006,MIL0019347,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019103,MP00019103,2023-09-07,13:58:27,PL009,MIL0306204,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019104,MP00019104,2023-09-07,13:58:27,PL006,MIL0326200,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019105,MP00019105,2023-09-07,13:58:27,PL013,MIL0156957,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019106,MP00019106,2023-09-07,13:58:27,PL001,MIL0002465,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019107,MP00019107,2023-09-07,13:58:27,PL013,MIL0301935,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019108,MP00019108,2023-09-07,13:58:27,PL008,MIL0040817,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019109,MP00019109,2023-09-07,13:58:27,PL012,MIL0467192,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019110,MP00019110,2023-09-07,13:58:27,PL010,MIL0564437,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019111,MP00019111,2023-09-07,13:58:27,PL006,MIL0392900,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019112,MP00019112,2023-09-07,13:58:27,PL002,MIL0231337,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019113,MP00019113,2023-09-07,13:58:27,PL002,MIL0343482,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019114,MP00019114,2023-09-07,13:58:27,PL005,MIL0349242,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019115,MP00019115,2023-09-07,13:58:27,PL003,MIL0191064,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019116,MP00019116,2023-09-07,13:58:27,PL011,MIL0443586,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019117,MP00019117,2023-09-07,13:58:27,PL002,MIL0128036,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019118,MP00019118,2023-09-07,13:58:27,PL010,MIL0474636,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019119,MP00019119,2023-09-07,13:58:27,PL010,MIL0075330,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019120,MP00019120,2023-09-07,13:58:27,PL009,MIL0232073,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019121,MP00019121,2023-09-07,13:58:27,PL002,MIL0118774,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019122,MP00019122,2023-09-07,13:58:27,PL001,MIL0247043,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019123,MP00019123,2023-09-07,13:58:27,PL003,MIL0452523,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019124,MP00019124,2023-09-07,13:58:27,PL001,MIL0285294,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019125,MP00019125,2023-09-07,13:58:27,PL012,MIL0359928,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019126,MP00019126,2023-09-07,13:58:27,PL010,MIL0300434,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019127,MP00019127,2023-09-07,13:58:27,PL010,MIL0124611,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019128,MP00019128,2023-09-07,13:58:27,PL006,MIL0307011,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019129,MP00019129,2023-09-07,13:58:27,PL002,MIL0355845,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019130,MP00019130,2023-09-07,13:58:27,PL001,MIL0576894,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019131,MP00019131,2023-09-07,13:58:27,PL007,MIL0428797,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019132,MP00019132,2023-09-07,13:58:27,PL001,MIL0436203,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019133,MP00019133,2023-09-07,13:58:27,PL011,MIL0304825,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019134,MP00019134,2023-09-07,13:58:27,PL002,MIL0335565,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019135,MP00019135,2023-09-07,13:58:27,PL013,MIL0216202,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019136,MP00019136,2023-09-07,13:58:27,PL012,MIL0360295,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019137,MP00019137,2023-09-07,13:58:27,PL002,MIL0442048,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019138,MP00019138,2023-09-07,13:58:27,PL002,MIL0412441,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019139,MP00019139,2023-09-07,13:58:27,PL012,MIL0162235,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019140,MP00019140,2023-09-07,13:58:27,PL001,MIL0446924,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019141,MP00019141,2023-09-07,13:58:27,PL003,MIL0204174,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019142,MP00019142,2023-09-07,13:58:27,PL011,MIL0271825,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019143,MP00019143,2023-09-07,13:58:27,PL007,MIL0387088,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019144,MP00019144,2023-09-07,13:58:27,PL004,MIL0341360,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019145,MP00019145,2023-09-07,13:58:27,PL007,MIL0041005,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019146,MP00019146,2023-09-07,13:58:27,PL009,MIL0131071,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019147,MP00019147,2023-09-07,13:58:27,PL006,MIL0186004,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019148,MP00019148,2023-09-07,13:58:27,PL004,MIL0517334,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019149,MP00019149,2023-09-07,13:58:27,PL001,MIL0097859,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019150,MP00019150,2023-09-07,13:58:27,PL013,MIL0524186,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019151,MP00019151,2023-09-07,13:58:27,PL010,MIL0274196,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019152,MP00019152,2023-09-07,13:58:27,PL005,MIL0179079,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019153,MP00019153,2023-09-07,13:58:27,PL011,MIL0553980,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019154,MP00019154,2023-09-07,13:58:27,PL001,MIL0156906,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019155,MP00019155,2023-09-07,13:58:27,PL006,MIL0569655,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019156,MP00019156,2023-09-07,13:58:27,PL003,MIL0046344,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019157,MP00019157,2023-09-07,13:58:27,PL012,MIL0560832,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019158,MP00019158,2023-09-07,13:58:27,PL008,MIL0287593,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019159,MP00019159,2023-09-07,13:58:27,PL004,MIL0520408,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019160,MP00019160,2023-09-07,13:58:27,PL013,MIL0382481,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019161,MP00019161,2023-09-07,13:58:27,PL005,MIL0293463,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019162,MP00019162,2023-09-07,13:58:27,PL012,MIL0487672,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019163,MP00019163,2023-09-07,13:58:27,PL004,MIL0068968,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019164,MP00019164,2023-09-07,13:58:27,PL008,MIL0461940,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019165,MP00019165,2023-09-07,13:58:27,PL010,MIL0473855,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019166,MP00019166,2023-09-07,13:58:27,PL001,MIL0394719,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019167,MP00019167,2023-09-07,13:58:27,PL004,MIL0380288,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019168,MP00019168,2023-09-07,13:58:27,PL006,MIL0267487,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019169,MP00019169,2023-09-07,13:58:27,PL006,MIL0295821,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019170,MP00019170,2023-09-07,13:58:27,PL012,MIL0499894,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019171,MP00019171,2023-09-07,13:58:27,PL008,MIL0250036,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019172,MP00019172,2023-09-07,13:58:27,PL003,MIL0361009,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019173,MP00019173,2023-09-07,13:58:27,PL011,MIL0025444,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019174,MP00019174,2023-09-07,13:58:27,PL006,MIL0553976,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019175,MP00019175,2023-09-07,13:58:27,PL004,MIL0426850,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019176,MP00019176,2023-09-07,13:58:27,PL012,MIL0115734,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019177,MP00019177,2023-09-07,13:58:27,PL002,MIL0244040,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019178,MP00019178,2023-09-07,13:58:27,PL013,MIL0326322,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019179,MP00019179,2023-09-07,13:58:27,PL012,MIL0366803,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019180,MP00019180,2023-09-07,13:58:27,PL003,MIL0362234,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019181,MP00019181,2023-09-07,13:58:27,PL009,MIL0344330,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019182,MP00019182,2023-09-07,13:58:27,PL011,MIL0028706,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019183,MP00019183,2023-09-07,13:58:27,PL009,MIL0235969,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019184,MP00019184,2023-09-07,13:58:27,PL003,MIL0475969,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019185,MP00019185,2023-09-07,13:58:27,PL002,MIL0164936,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019186,MP00019186,2023-09-07,13:58:27,PL001,MIL0327409,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019187,MP00019187,2023-09-07,13:58:27,PL009,MIL0332980,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019188,MP00019188,2023-09-07,13:58:27,PL001,MIL0318989,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019189,MP00019189,2023-09-07,13:58:27,PL010,MIL0108543,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019190,MP00019190,2023-09-07,13:58:27,PL006,MIL0063077,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019191,MP00019191,2023-09-07,13:58:27,PL001,MIL0084680,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019192,MP00019192,2023-09-07,13:58:27,PL010,MIL0244401,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019193,MP00019193,2023-09-07,13:58:27,PL008,MIL0066609,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019194,MP00019194,2023-09-07,13:58:27,PL012,MIL0316178,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019195,MP00019195,2023-09-07,13:58:27,PL011,MIL0510394,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019196,MP00019196,2023-09-07,13:58:27,PL007,MIL0453721,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019197,MP00019197,2023-09-07,13:58:27,PL011,MIL0552243,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019198,MP00019198,2023-09-07,13:58:27,PL004,MIL0125070,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019199,MP00019199,2023-09-07,13:58:27,PL001,MIL0226917,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019200,MP00019200,2023-09-07,13:58:27,PL005,MIL0292131,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019201,MP00019201,2023-09-07,13:58:27,PL006,MIL0149344,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019202,MP00019202,2023-09-07,13:58:27,PL008,MIL0429341,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019203,MP00019203,2023-09-07,13:58:27,PL012,MIL0328550,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019204,MP00019204,2023-09-07,13:58:27,PL006,MIL0367937,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019205,MP00019205,2023-09-07,13:58:27,PL001,MIL0568940,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019206,MP00019206,2023-09-07,13:58:27,PL001,MIL0149900,x@x.com,9999123456,9999123451,9999123452,1,1
MP00019207,MP00019207,2023-09-07,13:58:27,PL007,MIL0450001,x@x.com,9999123456,9999123451,9999123452,1,1
